symbol, buzz, bullish%, current_price, target_mean, target_diff_from_cur, target_diff_hilow, possible_downside, 30dayPositiveChange, 60dayPositiveChange, CurrentStrongBuy, CurrentStrongSell, CurrentPercentPositive
0,2020-07-07 18:23:52.124213,AGBAW, -1, -1, 0.35, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:23:57.065715,AGCO, -1, -1, 55.19, 60.93, 5.74, 43.0, -11.19, -3, -3, 4, 0, 36.0
0,2020-07-07 18:24:02.473833,AGD, -1, -1, 9.1, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:24:07.282363,AGE, -1, -1, 0.9001, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:24:12.618690,AGEN, 1.0, 0, 4.0, 5.5, 1.5, 1.0, 1.0, 0, 0, 4, 0, 89.0
0,2020-07-07 18:24:17.912218,AGFS, -1, -1, 2.59, 5.75, 3.16, 0.5, 2.91, -8, -8, 0, 2, 0.0
0,2020-07-07 18:25:38.927553,AGFSW, -1, -1, 0.019, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:25:44.224663,AGG, -1, -1, 118.36, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:25:49.496711,AGGP, -1, -1, 19.9442, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:25:54.904508,AGGY, -1, -1, 54.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:26:00.253048,AGI, 0.7071, 1, 10.17, 8.82, -1.35, 4.13, -3.67, -1, -3, 3, 0, 73.0
0,2020-07-07 18:26:06.026742,AGIO, 0.4444, 0, 54.33, 62.45, 8.12, 31.0, -13.33, -2, -2, 5, 0, 82.0
0,2020-07-07 18:26:11.337708,AGLE, -1, -1, 9.1, 17.0, 7.9, 16.0, 0.9, -2, -1, 3, 0, 90.0
0,2020-07-07 18:26:16.733103,AGM, -1, -1, 60.3, 87.0, 26.7, 0.0, 26.7, -4, -4, 0, 1, 0.0
0,2020-07-07 18:26:40.224541,AGM-A, -1, -1, 60.58, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:26:45.599304,AGM-C, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:26:51.064903,AGM-D, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:26:56.531500,AGM-E, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:27:01.979308,AGM.A, -1, -1, 60.58, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:27:07.269051,AGMH, 1.0, 0, 17.8, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:27:12.529526,AGNC, -1, -1, 12.815, 13.95, 1.13, 3.0, 0.19, -10, -8, 0, 2, 7.000000000000001
0,2020-07-07 18:27:17.895333,AGNCM, -1, -1, 21.91, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:27:23.229777,AGNCN, -1, -1, 22.65, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:27:28.557963,AGNCO, -1, -1, 21.55, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:27:33.936433,AGNCP, -1, -1, 20.92, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:27:39.276796,AGO, -1, -1, 22.57, 60.75, 38.18, 11.0, 32.43, -1, -1, 3, 0, 88.0
0,2020-07-07 18:27:44.607437,AGO-B, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:27:49.991457,AGO-E, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:27:55.432831,AGO-F, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:28:00.723157,AGQ, -1, -1, 29.49, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:28:06.108017,AGR, 0.5, 1, 42.69, 45.67, 2.98, 5.0, -0.69, 9, 9, 4, 0, 69.0
0,2020-07-07 18:28:11.560719,AGRO, 1.0, 0, 4.34, 8.0, 3.66, 5.1, 0.56, 1, 0, 3, 0, 86.0
0,2020-07-07 18:28:16.935637,AGRX, 0.8, 0, 2.66, 7.8, 5.14, 3.0, 3.34, 0, 0, 4, 0, 92.0
0,2020-07-07 18:28:22.384542,AGS, 1.3457, 0, 3.2, 13.25, 10.05, 18.0, 2.8, -1, -1, 3, 0, 80.0
0,2020-07-07 18:28:27.759657,AGT, -1, -1, 21.84, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:28:33.662656,AGTC, -1, -1, 5.63, 15.64, 10.01, 17.5, 1.87, -4, -4, 3, 0, 67.0
0,2020-07-07 18:28:38.946056,AGX, 0.0, 0, 44.81, 53.0, 8.19, 6.0, 5.19, 0, 0, 1, 0, 56.99999999999999
0,2020-07-07 18:28:44.210392,AGYS, 1.0, 1, 17.36, 24.5, 7.14, 9.0, 2.64, -3, -3, 3, 0, 86.0
0,2020-07-07 18:28:49.063659,AGZ, -1, -1, 120.69, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:28:54.853469,AGZD, -1, -1, 47.13, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:29:00.253459,AHC, -1, -1, 1.61, 3.0, 1.39, 0.0, 1.39, None, None, -1, -1, -1
0,2020-07-07 18:29:05.684856,AHCO, 1.3333, 1, 19.44, 19.0, -0.44, 2.0, -1.44, -1, -1, 4, 0, 89.0
0,2020-07-07 18:29:11.164280,AHH, 0.0, 0, 9.61, 10.5, 0.89, 5.5, -1.61, 2, 1, 5, 0, 82.0
0,2020-07-07 18:29:16.392579,AHH-A, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:29:21.880727,AHL-C, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:29:27.280719,AHL-D, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:29:32.858739,AHL-E, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:29:38.172199,AHPI, -1, -1, 11.14, 9.02, -2.12, 0.0, -6.63, None, None, -1, -1, -1
0,2020-07-07 18:29:43.469624,AHT, -1, -1, 0.6491, 1.51, 0.86, 1.25, 0.1, 5, 2, 2, 0, 64.0
0,2020-07-07 18:29:48.915288,AHT-D, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:29:54.392878,AHT-F, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:29:59.880525,AHT-G, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:30:05.347061,AHT-H, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:30:10.660562,AHT-I, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:30:16.006441,AI, -1, -1, 2.83, 5.38, 2.55, 3.75, 0.67, 1, 1, 5, 0, 67.0
0,2020-07-07 18:30:21.311421,AI-B, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:30:26.859998,AI-C, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:30:32.134836,AIA, -1, -1, 68.38, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:30:37.478095,AIC, -1, -1, 22.82, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:30:42.831548,AIEQ, -1, -1, 28.99, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:30:47.671805,AIF, -1, -1, 12.46, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:30:52.894830,AIG, 0.606, 0, 29.17, 38.38, 9.21, 36.0, -3.17, 0, 0, 4, 1, 56.99999999999999
0,2020-07-07 18:30:58.478210,AIG+, 0.606, 0, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:31:03.797485,AIG-A, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:31:09.127148,AIH, -1, -1, 5.51, 11.02, 5.51, 0.0, 5.51, 0, 0, 1, 0, 80.0
0,2020-07-07 18:31:14.442440,AIHS, -1, -1, 0.8342, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:31:19.778061,AIIQ, -1, -1, 26.1336, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:31:24.604359,AIKI, -1, -1, 0.851, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:31:29.878070,AIM, 1.0, 1, 2.55, 5.83, 3.28, 1.5, 2.45, 0, 0, 1, 0, 86.0
0,2020-07-07 18:31:35.155281,AIMC, 0.6666, 1, 29.89, 34.25, 4.36, 19.0, -6.89, 0, 0, 3, 0, 64.0
0,2020-07-07 18:31:40.572896,AIMT, 0.0, 0, 16.78, 43.1, 26.32, 46.0, 3.22, -1, -2, 4, 0, 91.0
0,2020-07-07 18:31:45.895750,AIN, 0.0, 0, 53.38, 58.4, 5.02, 29.0, -12.38, -4, 0, 0, 1, 0.0
0,2020-07-07 18:31:51.369274,AINC, -1, -1, 9.51, 29.0, 19.49, 38.0, 0.49, -7, -7, 0, 2, 0.0
0,2020-07-07 18:31:56.704705,AINV, 0.0, 0, 9.2, 10.28, 1.08, 13.0, -3.2, 2, 2, 4, 0, 53.0
0,2020-07-07 18:32:01.983058,AIO, -1, -1, 20.01, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:32:07.291097,AIQ, -1, -1, 21.39, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:32:12.640929,AIR, 0.0, 0, 19.4, 31.0, 11.6, 34.0, 2.6, -3, -3, 1, 0, 60.0
0,2020-07-07 18:32:17.985482,AIRG, 0.0, 0, 10.47, 12.0, 1.53, 9.0, -2.47, 2, 2, 3, 0, 90.0
0,2020-07-07 18:32:23.354476,AIRI, -1, -1, 1.42, 2.5, 1.08, 0.0, 1.08, 0, 0, 2, 0, 86.0
0,2020-07-07 18:32:28.701816,AIRR, -1, -1, 23.1782, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:32:33.992586,AIRT, -1, -1, 12.103, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:32:39.286313,AIRTP, -1, -1, 21.3122, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:32:44.603280,AIRTW, -1, -1, 0.058, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:32:49.916597,AIT, 0.6666, 1, 60.77, 57.2, -3.57, 20.0, -18.77, -7, -7, 0, 1, 0.0
0,2020-07-07 18:32:55.238359,AIV, 0.8, 0, 38.0, 44.45, 6.45, 26.0, -3.0, 0, 0, 4, 1, 40.0
0,2020-07-07 18:33:00.545582,AIW, -1, -1, 23.88, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:33:05.839207,AIZ, 0.8333, 1, 99.42, 144.67, 45.25, 24.0, 31.58, -3, -3, 1, 0, 56.99999999999999
0,2020-07-07 18:33:11.105757,AIZP, -1, -1, 101.77, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:33:16.385469,AJG, 0.6666, 0, 97.67, 94.45, -3.22, 30.0, -17.67, -1, 0, 4, 0, 50.0
0,2020-07-07 18:33:21.614743,AJRD, -1, -1, 37.21, 55.0, 17.79, 2.0, 16.79, 0, -1, 3, 0, 73.0
0,2020-07-07 18:33:26.908580,AJX, 1.0, 0, 8.49, 12.5, 4.01, 7.5, 0.01, 2, 2, 2, 0, 89.0
0,2020-07-07 18:33:32.262695,AJXA, -1, -1, 23.87, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:33:37.756674,AKAM, 1.4102, 1, 110.98, 112.24, 1.26, 36.0, -16.98, -1, -1, 6, 0, 50.0
0,2020-07-07 18:33:43.091877,AKBA, 0.8888, 0, 13.03, 15.04, 2.01, 15.0, -5.03, 0, 0, 2, 0, 85.0
0,2020-07-07 18:33:48.391321,AKCA, 0.2352, 0, 14.05, 30.0, 15.95, 20.0, 6.95, 1, 1, 4, 0, 90.0
0,2020-07-07 18:33:53.677571,AKER, 1.0, 1, 3.38, 4.0, 0.62, 0.0, 0.62, 0, 0, 2, 0, 86.0
0,2020-07-07 18:33:59.164701,AKO.A, -1, -1, 13.58, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:34:04.428985,AKO.B, -1, -1, 16.0, 18.29, 2.29, 14.8, -5.0, -1, 0, 3, 0, 67.0
0,2020-07-07 18:34:10.167505,AKR, -1, -1, 12.85, 14.5, 1.65, 9.0, -1.85, 0, 0, 2, 0, 60.0
0,2020-07-07 18:34:15.476458,AKRO, 0.6666, 1, 37.06, 34.33, -2.73, 15.0, -9.06, 1, 1, 4, 0, 92.0
0,2020-07-07 18:34:20.775148,AKTS, 1.0, 0, 8.11, 10.43, 2.32, 2.0, 1.89, -4, -4, 2, 0, 89.0
0,2020-07-07 18:34:26.053201,AKTX, 1.1785, 1, 2.11, 5.0, 2.89, 0.0, 2.89, 0, 0, 4, 0, 78.0
0,2020-07-07 18:34:31.390083,AKUS, -1, -1, 21.55, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:34:36.716978,AL, 0.3333, 0, 27.69, 41.14, 13.45, 26.0, 1.31, -1, -1, 6, 0, 79.0
0,2020-07-07 18:34:42.056669,AL-A, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:34:47.371975,ALAC, -1, -1, 10.8, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:34:52.680549,ALACR, -1, -1, 0.2401, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:34:58.032677,ALACU, -1, -1, 10.6863, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:35:03.393899,ALACW, -1, -1, 0.2151, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:35:08.647976,ALB, 0.5, 0, 78.0, 70.33, -7.67, 80.79, -42.79, 0, -1, 3, 0, 46.0
0,2020-07-07 18:35:14.081122,ALBO, 0.8333, 1, 25.57, 51.0, 25.43, 32.0, 6.43, -2, -2, 5, 0, 92.0
0,2020-07-07 18:35:19.553707,ALC, 1.0, 0, 57.13, 60.0, 2.87, 12.0, -3.13, None, None, -1, -1, -1
0,2020-07-07 18:35:24.875660,ALCO, 0.0, 0, 31.56, 38.0, 6.44, 0.0, 6.44, None, None, -1, -1, -1
0,2020-07-07 18:35:30.212740,ALDX, 0.0, 0, 4.33, 29.0, 24.67, 10.0, 19.67, -2, -2, 4, 0, 91.0
0,2020-07-07 18:35:35.646565,ALE, 1.0, 0, 56.45, 70.6, 14.15, 27.0, 2.55, -5, -2, 0, 1, 0.0
0,2020-07-07 18:35:40.987306,ALEC, -1, -1, 23.51, 34.29, 10.78, 16.0, 4.49, 2, 2, 6, 0, 92.0
0,2020-07-07 18:35:45.947788,ALEX, -1, -1, 12.19, 20.0, 7.81, 13.0, 1.81, -1, -1, 3, 0, 88.0
0,2020-07-07 18:35:51.218254,ALFA, -1, -1, 57.993, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:35:56.064000,ALG, -1, -1, 99.37, 120.69, 21.32, 28.75, 10.63, -2, -3, 1, 0, 56.99999999999999
0,2020-07-07 18:36:01.444585,ALGN, 0.9065, 1, 274.71, 242.86, -31.85, 124.0, -94.71, 0, -1, 9, 0, 94.0
0,2020-07-07 18:36:06.977114,ALGT, 0.0, 0, 106.81, 109.0, 2.19, 26.0, -9.81, -3, -3, 5, 0, 40.0
0,2020-07-07 18:36:12.260911,ALIM, -1, -1, 5.72, 14.75, 9.03, 6.0, 6.28, 0, 0, 2, 0, 90.0
0,2020-07-07 18:36:17.615387,ALIN-A, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:36:22.959149,ALIN-B, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:36:27.829160,ALIN-E, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:36:33.153273,ALJJ, -1, -1, 0.5814, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:36:38.740844,ALK, 0.9491, 1, 36.1, 44.75, 8.65, 51.0, -5.1, 6, 3, 6, 0, 78.0
0,2020-07-07 18:36:44.168666,ALKS, -1, -1, 20.09, 19.17, -0.92, 10.0, -4.09, 4, 4, 3, 0, 56.00000000000001
0,2020-07-07 18:36:49.450803,ALL, 0.8695, 1, 92.65, 116.27, 23.62, 41.0, 1.35, 3, 3, 8, 2, 57.99999999999999
0,2020-07-07 18:36:54.738177,ALL-B, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:37:00.161476,ALL-G, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:37:05.527933,ALL-H, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:37:11.117566,ALL-I, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:37:15.914507,ALLE, -1, -1, 102.05, 96.78, -5.27, 20.0, -17.05, 12, 12, 5, 0, 75.0
0,2020-07-07 18:37:21.221209,ALLK, 1.0, 0, 67.41, 81.2, 13.79, 98.0, -33.41, -1, -1, 4, 0, 78.0
0,2020-07-07 18:37:26.595219,ALLO, 0.5555, 1, 44.08, 35.57, -8.51, 24.0, -18.08, -7, -7, 3, 0, 80.0
0,2020-07-07 18:37:32.000245,ALLT, -1, -1, 10.37, 14.32, 3.95, 1.7, 2.93, -7, -7, 0, 2, 0.0
0,2020-07-07 18:37:37.275890,ALLY, 0.3478, 1, 19.61, 24.73, 5.12, 11.0, -0.61, -2, -1, 7, 0, 74.0
0,2020-07-07 18:37:42.694002,ALLY-A, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:37:47.471460,ALNA, -1, -1, 1.46, 9.86, 8.4, 25.0, -0.46, -3, -3, 4, 0, 90.0
0,2020-07-07 18:37:52.835383,ALNY, 0.0, 0, 160.0, 142.6, -17.4, 128.0, -86.0, -4, -3, 4, 0, 75.0
0,2020-07-07 18:37:58.173136,ALO, 1.0, 1, 1.26, 5.47, 4.21, 2.76, 3.07, 0, 0, 2, 0, 67.0
0,2020-07-07 18:38:03.521710,ALOT, -1, -1, 7.78, 26.0, 18.22, 0.0, 18.22, 6, 6, 3, 0, 86.0
0,2020-07-07 18:38:09.334637,ALP-Q, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:38:14.656641,ALPN, -1, -1, 9.76, 11.75, 1.99, 9.0, -1.76, -2, -2, 4, 0, 78.0
0,2020-07-07 18:38:19.877063,ALRM, 1.0, 1, 67.6, 60.13, -7.47, 31.0, -19.6, -1, -1, 5, 0, 67.0
0,2020-07-07 18:38:25.102960,ALRN, -1, -1, 1.15, 4.33, 3.18, 2.0, 1.85, 0, 0, 6, 0, 90.0
0,2020-07-07 18:38:30.418681,ALRS, 1.0, 0, 19.57, 18.33, -1.24, 1.0, -1.57, 0, 0, 2, 0, 67.0
0,2020-07-07 18:38:35.808740,ALSK, 1.0, 0, 2.65, 3.0, 0.35, 0.0, 0.35, 0, 0, 2, 0, 86.0
0,2020-07-07 18:38:41.184753,ALSN, -1, -1, 36.11, 43.4, 7.29, 22.0, -0.11, -2, -2, 7, 0, 52.0
0,2020-07-07 18:38:46.493012,ALT, 0.6666, 0, 11.19, 13.0, 1.81, 0.0, 1.81, 0, 0, 1, 0, 80.0
0,2020-07-07 18:38:51.799154,ALTA, 1.0, 0, 20.48, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:38:57.778463,ALTG, -1, -1, 7.41, 8.75, 1.34, 0.5, 1.09, None, None, -1, -1, -1
0,2020-07-07 18:39:02.955281,ALTG+, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:39:08.263133,ALTL, -1, -1, 23.6688, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:39:13.606317,ALTM, -1, -1, 13.28, 1.0, -12.28, 1.5, -12.78, 6, 0, 2, 0, 86.0
0,2020-07-07 18:39:18.871644,ALTR, -1, -1, 38.8, 32.57, -6.23, 10.0, -10.8, 5, 5, 3, 0, 64.0
0,2020-07-07 18:39:24.103586,ALTS, -1, -1, 34.7625, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:39:29.275926,ALTY, -1, -1, 10.515, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:39:34.512105,ALUS, -1, -1, 9.9, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:39:39.920689,ALUS+, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:39:45.337673,ALUS=, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:41:06.913996,ALV, 1.0, 1, 64.54, 63.06, -1.48, 39.0, -24.54, 8, 8, 4, 2, 39.0
0,2020-07-07 18:41:12.268809,ALX, -1, -1, 238.43, 300.0, 61.57, 0.0, 61.57, 0, 0, 0, 1, 0.0
0,2020-07-07 18:41:17.900504,ALXN, 0.9602, 1, 112.46, 139.45, 26.99, 70.0, -2.46, 2, 1, 8, 0, 85.0
0,2020-07-07 18:41:23.262536,ALYA, -1, -1, 1.55, 3.8, 2.25, 0.0, 2.25, None, None, -1, -1, -1
0,2020-07-07 18:41:28.502078,AM, -1, -1, 5.78, 5.5, -0.28, 7.0, -1.78, 12, 11, 11, 0, 96.0
0,2020-07-07 18:41:33.886801,AMAG, 1.0, 0, 7.89, 8.81, 0.92, 5.0, -1.89, 5, 5, 3, 0, 41.0
0,2020-07-07 18:41:39.082066,AMAL, 1.1785, 1, 11.21, 13.5, 2.29, 1.0, 1.79, -1, -1, 2, 0, 75.0
0,2020-07-07 18:41:44.353910,AMAT, 0.7058, 1, 62.18, 65.48, 3.3, 36.0, -12.18, -2, -2, 7, 0, 93.0
0,2020-07-07 18:41:49.579891,AMBA, 0.7407, 1, 47.55, 61.88, 14.33, 35.0, -3.55, 1, 0, 5, 0, 56.00000000000001
0,2020-07-07 18:41:54.930586,AMBC, -1, -1, 13.08, 23.0, 9.92, 6.0, 6.92, 1, 1, 3, 0, 78.0
0,2020-07-07 18:42:00.486261,AMBC+, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:42:05.954716,AMBO, -1, -1, 2.09, 55.39, 53.3, 0.0, 53.3, None, None, -1, -1, -1
0,2020-07-07 18:42:11.224262,AMC, 0.2448, 1, 4.13, 3.2, -0.93, 7.0, -3.13, 3, 1, 4, 0, 63.0
0,2020-07-07 18:42:16.537383,AMCA, -1, -1, 26.4, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:42:21.848729,AMCI, -1, -1, 10.25, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:42:27.130343,AMCIU, -1, -1, 10.7, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:42:32.593099,AMCIW, -1, -1, 0.525, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:42:37.890333,AMCR, 0.0, 0, 10.62, 9.57, -1.05, 4.6, -3.62, 0, 0, 1, 2, 11.0
0,2020-07-07 18:42:43.206654,AMCX, 0.8, 0, 22.59, 33.37, 10.78, 60.87, -1.59, 11, 11, 4, 0, 48.0
0,2020-07-07 18:42:48.466774,AMD, 0.5882, 1, 52.93, 53.37, 0.44, 62.0, -44.93, -6, -3, 6, 1, 40.0
0,2020-07-07 18:42:53.815157,AME, 1.0, 0, 88.38, 89.75, 1.37, 30.0, -8.38, 0, 1, 7, 0, 89.0
0,2020-07-07 18:42:59.135655,AMED, -1, -1, 200.86, 211.46, 10.6, 66.0, -36.86, -5, -5, 4, 0, 59.0
0,2020-07-07 18:43:04.532786,AMEH, -1, -1, 16.2, 23.0, 6.8, 0.0, 6.8, 0, 0, 3, 0, 86.0
0,2020-07-07 18:43:09.818403,AMG, 0.6666, 0, 72.52, 67.56, -4.96, 23.0, -15.52, 5, 5, 5, 0, 77.0
0,2020-07-07 18:43:15.203614,AMGN, 2.1224, 1, 253.15, 252.21, -0.94, 106.0, -68.15, -6, -5, 5, 0, 48.0
0,2020-07-07 18:43:20.431362,AMH, -1, -1, 26.59, 26.38, -0.21, 11.0, -5.59, -1, -1, 6, 0, 63.0
0,2020-07-07 18:43:25.827854,AMH-D, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:43:31.040620,AMH-E, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:43:36.361167,AMH-F, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:43:41.807993,AMH-G, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:43:47.245605,AMH-H, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:43:52.591706,AMHC, 1.0, 0, 10.25, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:43:58.455808,AMHCU, -1, -1, 10.2, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:44:04.174044,AMHCW, -1, -1, 1.24, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:44:09.489333,AMJ, -1, -1, 12.71, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:44:14.715374,AMK, -1, -1, 26.62, 26.25, -0.37, 9.0, -4.62, 0, 0, 1, 0, 70.0
0,2020-07-07 18:44:19.961702,AMKR, -1, -1, 12.145, 11.18, -0.96, 4.8, -2.95, -7, -1, 0, 3, 0.0
0,2020-07-07 18:44:25.254365,AMLP, -1, -1, 23.66, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:44:30.567601,AMN, -1, -1, 43.54, 75.5, 31.96, 26.0, 15.46, 1, 0, 4, 0, 92.0
0,2020-07-07 18:44:35.839733,AMNA, -1, -1, 23.6, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 18:44:41.138369,AMNB, -1, -1, 22.45, 27.83, 5.38, 2.5, 4.55, -6, -6, 0, 2, 0.0
0,2020-07-07 18:44:46.370473,AMOM, -1, -1, 31.4164, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
